"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","190","Try to fully update (replace) meme with wrong url","tests","Thu Nov 20 17:24:09 UTC 2025","passed","Thu Nov 20 17:24:09 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","186","Try to read all memes with wrong url","tests","Thu Nov 20 17:24:08 UTC 2025","passed","Thu Nov 20 17:24:08 UTC 2025","TestReadMeme","test_read_meme","",""
"","409","Try to delete meme by its id with wrong url","tests","Thu Nov 20 17:24:06 UTC 2025","passed","Thu Nov 20 17:24:07 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","193","Try to create a meme with invalid data","tests","Thu Nov 20 17:24:02 UTC 2025","passed","Thu Nov 20 17:24:02 UTC 2025","TestCreateMeme","test_create_meme","",""
"","388","Successfully create a meme","tests","Thu Nov 20 17:24:01 UTC 2025","passed","Thu Nov 20 17:24:01 UTC 2025","TestCreateMeme","test_create_meme","",""
"","223","Try to create a meme with invalid data","tests","Thu Nov 20 17:24:02 UTC 2025","passed","Thu Nov 20 17:24:02 UTC 2025","TestCreateMeme","test_create_meme","",""
"","182","Try to read meme by id without auth token","tests","Thu Nov 20 17:24:07 UTC 2025","passed","Thu Nov 20 17:24:07 UTC 2025","TestReadMeme","test_read_meme","",""
"","189","Try to fully update (replace) meme with invalid data","tests","Thu Nov 20 17:24:10 UTC 2025","passed","Thu Nov 20 17:24:10 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","201","Try to fully update (replace) meme with invalid data","tests","Thu Nov 20 17:24:09 UTC 2025","passed","Thu Nov 20 17:24:09 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","189","Try to read meme by string id","tests","Thu Nov 20 17:24:07 UTC 2025","passed","Thu Nov 20 17:24:07 UTC 2025","TestReadMeme","test_read_meme","",""
"","185","Try to read all memes without auth token","tests","Thu Nov 20 17:24:04 UTC 2025","passed","Thu Nov 20 17:24:05 UTC 2025","TestReadMeme","test_read_meme","",""
"","186","Try to read meme by id with wrong url","tests","Thu Nov 20 17:24:06 UTC 2025","passed","Thu Nov 20 17:24:06 UTC 2025","TestReadMeme","test_read_meme","",""
"","262","Try to read meme by unexisting id","tests","Thu Nov 20 17:24:05 UTC 2025","passed","Thu Nov 20 17:24:05 UTC 2025","TestReadMeme","test_read_meme","",""
"","257","Successfully create a meme","tests","Thu Nov 20 17:24:03 UTC 2025","passed","Thu Nov 20 17:24:03 UTC 2025","TestCreateMeme","test_create_meme","",""
"","3993","Successfully read all memes","tests","Thu Nov 20 17:24:04 UTC 2025","passed","Thu Nov 20 17:24:08 UTC 2025","TestReadMeme","test_read_meme","",""
"","193","Try to create a meme with invalid data","tests","Thu Nov 20 17:24:01 UTC 2025","passed","Thu Nov 20 17:24:01 UTC 2025","TestCreateMeme","test_create_meme","",""
"","197","Try to create a meme without auth token","tests","Thu Nov 20 17:24:02 UTC 2025","passed","Thu Nov 20 17:24:02 UTC 2025","TestCreateMeme","test_create_meme","",""
"","184","Try to fully update another user meme","tests","Thu Nov 20 17:24:09 UTC 2025","passed","Thu Nov 20 17:24:09 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","185","Try to delete meme with unexisting id","tests","Thu Nov 20 17:24:03 UTC 2025","passed","Thu Nov 20 17:24:03 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","271","Try to create a meme with invalid data","tests","Thu Nov 20 17:24:02 UTC 2025","passed","Thu Nov 20 17:24:03 UTC 2025","TestCreateMeme","test_create_meme","",""
"","191","Try to fully update (replace) meme with invalid data","tests","Thu Nov 20 17:24:10 UTC 2025","passed","Thu Nov 20 17:24:10 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","206","Try to create a meme with wrong url","tests","Thu Nov 20 17:24:01 UTC 2025","passed","Thu Nov 20 17:24:01 UTC 2025","TestCreateMeme","test_create_meme","",""
"","226","Successfully read meme by its id","tests","Thu Nov 20 17:24:06 UTC 2025","passed","Thu Nov 20 17:24:06 UTC 2025","TestReadMeme","test_read_meme","",""
"","185","Try to fully update (replace) meme with invalid data","tests","Thu Nov 20 17:24:09 UTC 2025","passed","Thu Nov 20 17:24:09 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","193","Try to fully update (replace) meme without auth token","tests","Thu Nov 20 17:24:08 UTC 2025","passed","Thu Nov 20 17:24:08 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","183","Successfully update (replace) meme","tests","Thu Nov 20 17:24:08 UTC 2025","passed","Thu Nov 20 17:24:08 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","392","Successfully delete meme by its id","tests","Thu Nov 20 17:24:05 UTC 2025","passed","Thu Nov 20 17:24:05 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","207","Try to delete another user meme","tests","Thu Nov 20 17:24:03 UTC 2025","passed","Thu Nov 20 17:24:03 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","240","Try to delete meme by its id without auth token","tests","Thu Nov 20 17:24:05 UTC 2025","passed","Thu Nov 20 17:24:05 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","338","Successfully create a meme","tests","Thu Nov 20 17:24:04 UTC 2025","passed","Thu Nov 20 17:24:04 UTC 2025","TestCreateMeme","test_create_meme","",""
