"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","611","Successful authorization","tests","Sun Nov 30 13:05:52 UTC 2025","passed","Sun Nov 30 13:05:53 UTC 2025","TestAuth","test_authorization","",""
"","528","Successful authorization","tests","Sun Nov 30 13:05:52 UTC 2025","passed","Sun Nov 30 13:05:52 UTC 2025","TestAuth","test_authorization","",""
"","230","Try to fully update another user meme","tests","Sun Nov 30 13:05:58 UTC 2025","passed","Sun Nov 30 13:05:59 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","219","Try to read meme by id with wrong url","tests","Sun Nov 30 13:05:57 UTC 2025","passed","Sun Nov 30 13:05:57 UTC 2025","TestReadMeme","test_read_meme","",""
"","227","Try to create a meme with invalid data","tests","Sun Nov 30 13:05:54 UTC 2025","passed","Sun Nov 30 13:05:55 UTC 2025","TestCreateMeme","test_create_meme","",""
"","217","Successfully update (replace) meme","tests","Sun Nov 30 13:05:58 UTC 2025","passed","Sun Nov 30 13:05:58 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","329","Try to create a meme with invalid data","tests","Sun Nov 30 13:05:54 UTC 2025","passed","Sun Nov 30 13:05:54 UTC 2025","TestCreateMeme","test_create_meme","",""
"","218","Try to create a meme with invalid data","tests","Sun Nov 30 13:05:54 UTC 2025","passed","Sun Nov 30 13:05:54 UTC 2025","TestCreateMeme","test_create_meme","",""
"","266","Unsuccessful authorization without necessary auth data","tests","Sun Nov 30 13:05:52 UTC 2025","passed","Sun Nov 30 13:05:53 UTC 2025","TestAuth","test_authorization","",""
"","264","Try to fully update (replace) meme with invalid data","tests","Sun Nov 30 13:05:59 UTC 2025","passed","Sun Nov 30 13:06:00 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","236","Try to delete meme by its id without auth token","tests","Sun Nov 30 13:05:55 UTC 2025","passed","Sun Nov 30 13:05:55 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","232","Try to read meme by string id","tests","Sun Nov 30 13:05:58 UTC 2025","passed","Sun Nov 30 13:05:58 UTC 2025","TestReadMeme","test_read_meme","",""
"","214","Try to fully update (replace) meme with invalid data","tests","Sun Nov 30 13:05:59 UTC 2025","passed","Sun Nov 30 13:05:59 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","263","Try to create a meme with invalid data","tests","Sun Nov 30 13:05:55 UTC 2025","passed","Sun Nov 30 13:05:55 UTC 2025","TestCreateMeme","test_create_meme","",""
"","227","Try to read meme by unexisting id","tests","Sun Nov 30 13:05:57 UTC 2025","passed","Sun Nov 30 13:05:57 UTC 2025","TestReadMeme","test_read_meme","",""
"","258","Try to create a meme with wrong url","tests","Sun Nov 30 13:05:53 UTC 2025","passed","Sun Nov 30 13:05:54 UTC 2025","TestCreateMeme","test_create_meme","",""
"","219","Successfully read meme by its id","tests","Sun Nov 30 13:05:57 UTC 2025","passed","Sun Nov 30 13:05:57 UTC 2025","TestReadMeme","test_read_meme","",""
"","217","Try to fully update (replace) meme with invalid data","tests","Sun Nov 30 13:06:00 UTC 2025","passed","Sun Nov 30 13:06:00 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","218","Try to fully update (replace) meme with invalid data","tests","Sun Nov 30 13:06:00 UTC 2025","passed","Sun Nov 30 13:06:00 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","274","Try to create a meme without auth token","tests","Sun Nov 30 13:05:54 UTC 2025","passed","Sun Nov 30 13:05:54 UTC 2025","TestCreateMeme","test_create_meme","",""
"","219","Try to fully update (replace) meme without auth token","tests","Sun Nov 30 13:05:59 UTC 2025","passed","Sun Nov 30 13:05:59 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","216","Try to delete meme by its id with wrong url","tests","Sun Nov 30 13:05:56 UTC 2025","passed","Sun Nov 30 13:05:56 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","237","Try to read meme by id without auth token","tests","Sun Nov 30 13:05:58 UTC 2025","passed","Sun Nov 30 13:05:58 UTC 2025","TestReadMeme","test_read_meme","",""
"","290","Try to delete another user meme","tests","Sun Nov 30 13:05:56 UTC 2025","passed","Sun Nov 30 13:05:56 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","586","Successful authorization","tests","Sun Nov 30 13:05:52 UTC 2025","passed","Sun Nov 30 13:05:53 UTC 2025","TestAuth","test_authorization","",""
"","262","Successfully create a meme","tests","Sun Nov 30 13:05:52 UTC 2025","passed","Sun Nov 30 13:05:53 UTC 2025","TestCreateMeme","test_create_meme","",""
"","335","Successfully create a meme","tests","Sun Nov 30 13:05:54 UTC 2025","passed","Sun Nov 30 13:05:54 UTC 2025","TestCreateMeme","test_create_meme","",""
"","216","Try to read all memes without auth token","tests","Sun Nov 30 13:05:56 UTC 2025","passed","Sun Nov 30 13:05:56 UTC 2025","TestReadMeme","test_read_meme","",""
"","226","Try to fully update (replace) meme with wrong url","tests","Sun Nov 30 13:06:00 UTC 2025","passed","Sun Nov 30 13:06:00 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","215","Try to delete meme with unexisting id","tests","Sun Nov 30 13:05:56 UTC 2025","passed","Sun Nov 30 13:05:57 UTC 2025","TestDeleteMeme","test_delete_meme","",""
