"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","433","Successful authorization","tests","Sun Nov 30 16:26:48 UTC 2025","passed","Sun Nov 30 16:26:48 UTC 2025","TestAuth","test_authorization","",""
"","196","Try to create a meme with invalid data","tests","Sun Nov 30 16:26:50 UTC 2025","passed","Sun Nov 30 16:26:50 UTC 2025","TestCreateMeme","test_create_meme","",""
"","263","Unsuccessful authorization without necessary auth data","tests","Sun Nov 30 16:26:48 UTC 2025","passed","Sun Nov 30 16:26:49 UTC 2025","TestAuth","test_authorization","",""
"","233","Try to fully update (replace) meme with invalid data","tests","Sun Nov 30 16:26:55 UTC 2025","passed","Sun Nov 30 16:26:55 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","217","Try to delete meme by its id without auth token","tests","Sun Nov 30 16:26:51 UTC 2025","passed","Sun Nov 30 16:26:51 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","222","Successfully create a meme","tests","Sun Nov 30 16:26:49 UTC 2025","passed","Sun Nov 30 16:26:50 UTC 2025","TestCreateMeme","test_create_meme","",""
"","210","Try to create a meme with wrong url","tests","Sun Nov 30 16:26:49 UTC 2025","passed","Sun Nov 30 16:26:50 UTC 2025","TestCreateMeme","test_create_meme","",""
"","184","Try to read meme by unexisting id","tests","Sun Nov 30 16:26:52 UTC 2025","passed","Sun Nov 30 16:26:52 UTC 2025","TestReadMeme","test_read_meme","",""
"","201","Try to fully update (replace) meme with invalid data","tests","Sun Nov 30 16:26:55 UTC 2025","passed","Sun Nov 30 16:26:55 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","209","Try to create a meme without auth token","tests","Sun Nov 30 16:26:50 UTC 2025","passed","Sun Nov 30 16:26:50 UTC 2025","TestCreateMeme","test_create_meme","",""
"","185","Try to delete meme by its id with wrong url","tests","Sun Nov 30 16:26:51 UTC 2025","passed","Sun Nov 30 16:26:51 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","205","Try to read meme by string id","tests","Sun Nov 30 16:26:53 UTC 2025","passed","Sun Nov 30 16:26:53 UTC 2025","TestReadMeme","test_read_meme","",""
"","407","Successfully delete meme by its id","tests","Sun Nov 30 16:26:53 UTC 2025","passed","Sun Nov 30 16:26:53 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","184","Try to create a meme with invalid data","tests","Sun Nov 30 16:26:50 UTC 2025","passed","Sun Nov 30 16:26:50 UTC 2025","TestCreateMeme","test_create_meme","",""
"","186","Try to fully update another user meme","tests","Sun Nov 30 16:26:54 UTC 2025","passed","Sun Nov 30 16:26:54 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","218","Successfully create a meme","tests","Sun Nov 30 16:26:49 UTC 2025","passed","Sun Nov 30 16:26:50 UTC 2025","TestCreateMeme","test_create_meme","",""
"","194","Try to create a meme with invalid data","tests","Sun Nov 30 16:26:50 UTC 2025","passed","Sun Nov 30 16:26:50 UTC 2025","TestCreateMeme","test_create_meme","",""
"","422","Successful authorization","tests","Sun Nov 30 16:26:48 UTC 2025","passed","Sun Nov 30 16:26:48 UTC 2025","TestAuth","test_authorization","",""
"","447","Successful authorization","tests","Sun Nov 30 16:26:48 UTC 2025","passed","Sun Nov 30 16:26:48 UTC 2025","TestAuth","test_authorization","",""
"","187","Try to fully update (replace) meme with invalid data","tests","Sun Nov 30 16:26:56 UTC 2025","passed","Sun Nov 30 16:26:56 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","187","Try to fully update (replace) meme with invalid data","tests","Sun Nov 30 16:26:55 UTC 2025","passed","Sun Nov 30 16:26:55 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","184","Try to read meme by id without auth token","tests","Sun Nov 30 16:26:53 UTC 2025","passed","Sun Nov 30 16:26:54 UTC 2025","TestReadMeme","test_read_meme","",""
"","263","Successfully create a meme","tests","Sun Nov 30 16:26:48 UTC 2025","passed","Sun Nov 30 16:26:49 UTC 2025","TestCreateMeme","test_create_meme","",""
