"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","321","Try to create a meme with wrong url","tests","Thu Nov 20 17:08:32 UTC 2025","passed","Thu Nov 20 17:08:33 UTC 2025","TestCreateMeme","test_create_meme","",""
"","668","Successful authorization","tests","Thu Nov 20 17:08:30 UTC 2025","passed","Thu Nov 20 17:08:31 UTC 2025","TestAuth","test_authorization","",""
"","307","Try to delete meme with unexisting id","tests","Thu Nov 20 17:08:36 UTC 2025","passed","Thu Nov 20 17:08:36 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","309","Try to fully update (replace) meme with invalid data","tests","Thu Nov 20 17:08:43 UTC 2025","passed","Thu Nov 20 17:08:43 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","315","Try to read all memes without auth token","tests","Thu Nov 20 17:08:36 UTC 2025","passed","Thu Nov 20 17:08:36 UTC 2025","TestReadMeme","test_read_meme","",""
"","327","Try to create a meme with invalid data","tests","Thu Nov 20 17:08:33 UTC 2025","passed","Thu Nov 20 17:08:34 UTC 2025","TestCreateMeme","test_create_meme","",""
"","316","Unsuccessful authorization without necessary auth data","tests","Thu Nov 20 17:08:31 UTC 2025","passed","Thu Nov 20 17:08:31 UTC 2025","TestAuth","test_authorization","",""
"","316","Try to delete another user meme","tests","Thu Nov 20 17:08:35 UTC 2025","passed","Thu Nov 20 17:08:36 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","721","Successful authorization","tests","Thu Nov 20 17:08:31 UTC 2025","passed","Thu Nov 20 17:08:32 UTC 2025","TestAuth","test_authorization","",""
"","338","Try to fully update (replace) meme with invalid data","tests","Thu Nov 20 17:08:42 UTC 2025","passed","Thu Nov 20 17:08:43 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","321","Try to create a meme with invalid data","tests","Thu Nov 20 17:08:34 UTC 2025","passed","Thu Nov 20 17:08:34 UTC 2025","TestCreateMeme","test_create_meme","",""
"","383","Successfully create a meme","tests","Thu Nov 20 17:08:31 UTC 2025","passed","Thu Nov 20 17:08:31 UTC 2025","TestCreateMeme","test_create_meme","",""
"","666","Successful authorization","tests","Thu Nov 20 17:08:30 UTC 2025","passed","Thu Nov 20 17:08:31 UTC 2025","TestAuth","test_authorization","",""
"","363","Try to read meme by string id","tests","Thu Nov 20 17:08:38 UTC 2025","passed","Thu Nov 20 17:08:38 UTC 2025","TestReadMeme","test_read_meme","",""
"","323","Try to fully update (replace) meme without auth token","tests","Thu Nov 20 17:08:39 UTC 2025","passed","Thu Nov 20 17:08:40 UTC 2025","TestUpdateMeme","test_update_meme","",""
