"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","339","Successfully create a meme","tests","Thu Nov 27 18:12:58 UTC 2025","passed","Thu Nov 27 18:12:58 UTC 2025","TestCreateMeme","test_create_meme","",""
"","669","Successful authorization","tests","Thu Nov 27 18:12:56 UTC 2025","passed","Thu Nov 27 18:12:57 UTC 2025","TestAuth","test_authorization","",""
"","710","Successful authorization","tests","Thu Nov 27 18:12:56 UTC 2025","passed","Thu Nov 27 18:12:56 UTC 2025","TestAuth","test_authorization","",""
"","345","Try to delete another user meme","tests","Thu Nov 27 18:13:01 UTC 2025","passed","Thu Nov 27 18:13:01 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","355","Try to read meme by id without auth token","tests","Thu Nov 27 18:13:04 UTC 2025","passed","Thu Nov 27 18:13:05 UTC 2025","TestReadMeme","test_read_meme","",""
"","326","Successfully read meme by its id","tests","Thu Nov 27 18:13:03 UTC 2025","passed","Thu Nov 27 18:13:03 UTC 2025","TestReadMeme","test_read_meme","",""
"","693","Successful authorization","tests","Thu Nov 27 18:12:56 UTC 2025","passed","Thu Nov 27 18:12:56 UTC 2025","TestAuth","test_authorization","",""
"","339","Try to create a meme without auth token","tests","Thu Nov 27 18:12:58 UTC 2025","passed","Thu Nov 27 18:12:59 UTC 2025","TestCreateMeme","test_create_meme","",""
"","341","Unsuccessful authorization without necessary auth data","tests","Thu Nov 27 18:12:56 UTC 2025","passed","Thu Nov 27 18:12:57 UTC 2025","TestAuth","test_authorization","",""
"","328","Try to fully update (replace) meme without auth token","tests","Thu Nov 27 18:13:06 UTC 2025","passed","Thu Nov 27 18:13:06 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","341","Successfully create a meme","tests","Thu Nov 27 18:12:58 UTC 2025","passed","Thu Nov 27 18:12:58 UTC 2025","TestCreateMeme","test_create_meme","",""
"","336","Try to delete meme by its id with wrong url","tests","Thu Nov 27 18:13:00 UTC 2025","passed","Thu Nov 27 18:13:00 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","337","Try to create a meme with wrong url","tests","Thu Nov 27 18:12:58 UTC 2025","passed","Thu Nov 27 18:12:58 UTC 2025","TestCreateMeme","test_create_meme","",""
"","701","Successfully delete meme by its id","tests","Thu Nov 27 18:13:00 UTC 2025","passed","Thu Nov 27 18:13:01 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","705","Successful authorization","tests","Thu Nov 27 18:12:56 UTC 2025","passed","Thu Nov 27 18:12:57 UTC 2025","TestAuth","test_authorization","",""
"","348","Try to create a meme with invalid data","tests","Thu Nov 27 18:12:57 UTC 2025","passed","Thu Nov 27 18:12:58 UTC 2025","TestCreateMeme","test_create_meme","",""
"","331","Try to read meme by id with wrong url","tests","Thu Nov 27 18:13:03 UTC 2025","passed","Thu Nov 27 18:13:03 UTC 2025","TestReadMeme","test_read_meme","",""
