"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","323","Try to delete meme by its id without auth token","tests","Fri Nov 21 07:26:24 UTC 2025","passed","Fri Nov 21 07:26:24 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","323","Try to read all memes without auth token","tests","Fri Nov 21 07:26:25 UTC 2025","passed","Fri Nov 21 07:26:25 UTC 2025","TestReadMeme","test_read_meme","",""
"","324","Try to delete meme with unexisting id","tests","Fri Nov 21 07:26:25 UTC 2025","passed","Fri Nov 21 07:26:25 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","662","Successful authorization","tests","Fri Nov 21 07:26:20 UTC 2025","passed","Fri Nov 21 07:26:21 UTC 2025","TestAuth","test_authorization","",""
"","312","Try to fully update (replace) meme with wrong url","tests","Fri Nov 21 07:26:30 UTC 2025","passed","Fri Nov 21 07:26:30 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","332","Try to delete another user meme","tests","Fri Nov 21 07:26:24 UTC 2025","passed","Fri Nov 21 07:26:25 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","332","Try to read meme by unexisting id","tests","Fri Nov 21 07:26:26 UTC 2025","passed","Fri Nov 21 07:26:26 UTC 2025","TestReadMeme","test_read_meme","",""
"","333","Try to fully update (replace) meme with invalid data","tests","Fri Nov 21 07:26:32 UTC 2025","passed","Fri Nov 21 07:26:32 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","317","Try to fully update (replace) meme with invalid data","tests","Fri Nov 21 07:26:31 UTC 2025","passed","Fri Nov 21 07:26:32 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","676","Successful authorization","tests","Fri Nov 21 07:26:19 UTC 2025","passed","Fri Nov 21 07:26:20 UTC 2025","TestAuth","test_authorization","",""
"","637","Successful authorization","tests","Fri Nov 21 07:26:20 UTC 2025","passed","Fri Nov 21 07:26:21 UTC 2025","TestAuth","test_authorization","",""
"","317","Try to fully update another user meme","tests","Fri Nov 21 07:26:29 UTC 2025","passed","Fri Nov 21 07:26:29 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","394","Try to create a meme with invalid data","tests","Fri Nov 21 07:26:21 UTC 2025","passed","Fri Nov 21 07:26:21 UTC 2025","TestCreateMeme","test_create_meme","",""
"","673","Successful authorization","tests","Fri Nov 21 07:26:19 UTC 2025","passed","Fri Nov 21 07:26:20 UTC 2025","TestAuth","test_authorization","",""
"","391","Successfully create a meme","tests","Fri Nov 21 07:26:21 UTC 2025","passed","Fri Nov 21 07:26:22 UTC 2025","TestCreateMeme","test_create_meme","",""
"","422","Successfully create a meme","tests","Fri Nov 21 07:26:21 UTC 2025","passed","Fri Nov 21 07:26:22 UTC 2025","TestCreateMeme","test_create_meme","",""
"","325","Try to read all memes with wrong url","tests","Fri Nov 21 07:26:26 UTC 2025","passed","Fri Nov 21 07:26:26 UTC 2025","TestReadMeme","test_read_meme","",""
"","316","Try to create a meme with wrong url","tests","Fri Nov 21 07:26:21 UTC 2025","passed","Fri Nov 21 07:26:22 UTC 2025","TestCreateMeme","test_create_meme","",""
"","334","Try to read meme by string id","tests","Fri Nov 21 07:26:27 UTC 2025","passed","Fri Nov 21 07:26:27 UTC 2025","TestReadMeme","test_read_meme","",""
"","335","Unsuccessful authorization without necessary auth data","tests","Fri Nov 21 07:26:20 UTC 2025","passed","Fri Nov 21 07:26:20 UTC 2025","TestAuth","test_authorization","",""
